"ID","Pt_type","ID_nxt","Hylak_id","x","y","Q","C_w","C_sd","WWTPremoval","is_canal","Q_model_m3s","Q_source_id","Q_reference_short","Q_reference_url","Q_regime","Q_data_period","Q_value_origin","Q_derivation_rule","dist_nxt","Q_lake_m3s","lake_throughflow_m3s","lake_transport_mode","lake_residence_time_days","pathogen_profile_id","pathogen_profile_set","pathogen_profile_label","pathogen_profile_region","pathogen_profile_country","pathogen_profile_confidence","pathogen_prevalence_rate","pathogen_excretion_rate","f_pathogen_direct","pathogen_prevalence_source","pathogen_excretion_source","pathogen_wwtp_source","pathogen_reference_url","substance","concentration_units","basin_id"
"Source00033","agglomeration","P_00064",0,0.154834430218841,6.08750000992103,1085.21997070312,0.00303293897483397,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1772.46769337784,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00064","node","Source00034",0,0.170833333333257,6.08749999999984,1085.21997070312,0.00293978923910039,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,743.79244569598,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00034","agglomeration","P_00065",0,0.175583032582264,6.09224973234001,1085.21997070312,0.00529539603144398,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,561.180529507478,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00065","node","P_00035",0,0.17916666666659,6.09583333333318,1085.21997070312,0.00524335403716801,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00066","JNCT","Source00035",0,0.287499999999924,6.07083333333318,1085.21997070312,0.906368428407718,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,367.404081917148,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00035","agglomeration","P_00067",0,0.289846381731872,6.06848700231206,1085.21997070312,0.908273762201563,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,937.470773653573,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00067","node","Source00036",0,0.295833333333256,6.06249999999984,1085.21997070312,0.893411240212055,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,864.787823811799,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00036","agglomeration","P_00068",0,0.303639742636694,6.06250006395605,1085.21997070312,1.31738599290257,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,981.525583480589,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00068","node","P_00080",0,0.312499999999922,6.06249999999984,1085.21997070312,1.29482465853815,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00069","START","Source00037",0,0.320833333333258,6.12499999999984,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,560.153693999231,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00037","agglomeration","P_00070",0,0.320833348606304,6.11993820502167,1085.21997070312,0.00341536638272749,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,823.134318364843,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00070","node","Source00038",0,0.320833333333258,6.11249999999984,1085.21997070312,0.00336624598921813,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,103.063992273399,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00038","agglomeration","P_00071",0,0.320175087039272,6.11184176378529,1085.21997070312,0.00609335944061215,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1201.73464531406,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00071","node","Source00039",0,0.312499999999921,6.10416666666651,1085.21997070312,0.00596583993215234,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1704.1838416619,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00039","agglomeration","P_00072",0,0.312500164599009,6.08876700371602,1085.21997070312,0.00884359799379927,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2906.80210438921,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00072","node","P_00080",0,0.312499999999922,6.06249999999984,1085.21997070312,0.00840255714672025,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00073","JNCT","Source00040",0,0.387499999999924,6.05416666666651,1085.21997070312,1.49201130405965,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1137.30761528584,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00040","agglomeration","P_00074",0,0.394763713903681,6.06143039606621,1085.21997070312,1.50290337757428,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,167.471851786618,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00074","node","Source00041",0,0.395833333333258,6.06249999999984,1085.21997070312,1.49848025699015,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,183.297759457513,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00041","agglomeration","P_00075",0,0.395833337693964,6.06415646192255,1085.21997070312,1.53729796756583,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,738.83722964386,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00075","node","Source00042",0,0.395833333333257,6.07083333333318,1085.21997070312,1.51743783839943,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,604.217908502334,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00042","agglomeration","P_00076",0,0.399692389229006,6.07469242382777,1085.21997070312,1.50249219473878,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,700.533227481832,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00076","node","P_00055",0,0.40416666666659,6.07916666666651,1085.21997070312,1.48408183461786,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00077","START","P_00078",0,0.129166666666592,6.04166666666651,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1383.50808991957,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00078","node","P_00079",0,0.129166666666592,6.05416666666651,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1305.06898196876,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00079","node","P_00060",0,0.120833333333259,6.06249999999984,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00080","JNCT","Source00043",0,0.312499999999922,6.06249999999984,1085.21997070312,1.30322721568487,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,553.802096629822,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00043","agglomeration","P_00081",0,0.317499214416887,6.06250001541183,1085.21997070312,1.30961014921529,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,369.345186775206,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00081","node","Source00044",0,0.320833333333258,6.06249999999984,1085.21997070312,1.30112499984445,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,136.809731017047,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00044","agglomeration","P_00082",0,0.321707071673908,6.06162628509845,1085.21997070312,1.29931831221746,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1168.03946500898,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00082","node","Source00045",0,0.329166666666592,6.05416666666651,1085.21997070312,1.2728812830506,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1288.01723563037,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00045","agglomeration","P_00083",0,0.340793707882343,6.05416672077182,1085.21997070312,1.30101585261588,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,558.274511661152,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00083","node","Source00046",0,0.345833333333256,6.05416666666651,1085.21997070312,1.28829564011139,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,912.776704913118,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00046","agglomeration","P_00084",0,0.351662822156469,6.04833723014921,1085.21997070312,1.27350485630136,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,392.055987198392,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00084","node","Source00047",0,0.35416666666659,6.04583333333317,1085.21997070312,1.26474802433193,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1670.32791118685,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00047","agglomeration","P_00085",0,0.369244951737804,6.04583347127672,1085.21997070312,1.4331731898959,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1099.08731735663,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00085","node","Source00048",0,0.379166666666589,6.04583333333317,1085.21997070312,1.40571745452892,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,942.873117601225,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00048","agglomeration","P_00086",0,0.385188474561754,6.05185516889796,1085.21997070312,1.40181894709789,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,361.924819108688,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00086","node","P_00073",0,0.387499999999924,6.05416666666651,1085.21997070312,1.39291825791866,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00087","START","Source00049",0,0.170833333333257,6.03333333333318,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,856.130811542839,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00049","agglomeration","P_00088",0,0.170833376737403,6.04106875938559,1085.21997070312,0.00211695002213083,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1449.63259581957,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00088","node","Source00050",0,0.170833333333256,6.05416666666651,1085.21997070312,0.00206362437823296,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,973.056660700501,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00050","agglomeration","P_00089",0,0.177046893358497,6.0603802521007,1085.21997070312,0.00204539376837736,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,331.955883974278,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00089","node","Source00051",0,0.179166666666588,6.06249999999984,1085.21997070312,0.00203347901500604,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2131.22421860964,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00051","agglomeration","P_00090",0,0.179166782450408,6.08175643410223,1085.21997070312,0.00617107974461671,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1557.97509571708,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00090","node","P_00035",0,0.17916666666659,6.09583333333318,1085.21997070312,0.00600417180079843,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00091","START","Source00052",0,0.258333333333259,6.03749999999984,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,332.553929240565,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00052","agglomeration","P_00092",0,0.261335048877257,6.03750002625782,1085.21997070312,0.000276816687028468,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1052.29005723272,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
